timestamp,kmax_cost,skype_cost,trks_cost
1477972360.0,993348.0,1002294.0,962160.0
1477972370.0,996264.0,998946.0,1002660.0
1477972380.0,999456.0,992088.0,1017240.0
1477972390.0,1007808.0,1004940.0,1016520.0
1477972400.0,999828.0,1014444.0,990480.0
1477972410.0,1014048.0,963468.0,934860.0
1477972420.0,1024032.0,991602.0,925620.0
1477972430.0,1020636.0,964926.0,925380.0
1477972440.0,1039380.0,979236.0,913260.0
1477972450.0,1064172.0,1063584.0,970140.0
1477972460.0,1087572.0,1068066.0,949800.0
1477972470.0,1097268.0,1042038.0,951360.0
1477972480.0,1098276.0,1040202.0,969420.0
1477972490.0,1105884.0,1062288.0,960600.0
1477972500.0,1092552.0,1025946.0,913320.0
1477972510.0,1089480.0,979668.0,856440.0
1477972520.0,1095696.0,965574.0,851100.0
1477972530.0,1081872.0,967086.0,851100.0
1477972540.0,1072068.0,972918.0,833040.0
1477972550.0,1060632.0,965952.0,822360.0
1477972560.0,1069392.0,981720.0,799140.0
1477972570.0,1077444.0,978210.0,815820.0
1477972580.0,1071276.0,985878.0,795000.0
1477972590.0,1080372.0,973566.0,775740.0
1477972600.0,1057656.0,996894.0,793860.0
1477972610.0,1069200.0,1020924.0,782640.0
1477972620.0,1060956.0,1039716.0,802920.0
1477972630.0,1097724.0,1042308.0,802920.0
1477972640.0,1092024.0,1049868.0,806220.0
1477972650.0,1122084.0,1049868.0,806220.0
1477972660.0,1128936.0,1060560.0,812760.0
1477972670.0,1107348.0,1050732.0,794640.0
1477972680.0,1114500.0,1056834.0,779280.0
1477972690.0,1095168.0,1052676.0,781080.0
1477972700.0,1076988.0,1075140.0,759180.0
1477972710.0,1065648.0,1081080.0,758040.0
1477972720.0,1090380.0,1143936.0,763200.0
1477972730.0,1087452.0,1153008.0,763200.0
1477972740.0,1077984.0,1140372.0,807360.0
1477972750.0,1088160.0,1123254.0,772440.0
1477972760.0,1116684.0,1106406.0,764700.0
1477972770.0,1112160.0,1070226.0,769200.0
1477972780.0,1108956.0,1100304.0,674100.0
1477972790.0,1117500.0,1099062.0,676860.0
1477972800.0,1115628.0,1093338.0,626460.0
1477972810.0,1106256.0,1087344.0,615000.0
1477972820.0,1093824.0,1073466.0,606660.0
1477972830.0,1079256.0,1071360.0,609060.0
1477972840.0,1092312.0,1083132.0,579180.0
1477972850.0,1106832.0,1073736.0,587460.0
1477972860.0,1099908.0,1070064.0,619920.0
1477972870.0,1072416.0,1074438.0,619860.0
1477972880.0,1080312.0,1058670.0,623940.0
1477972890.0,1071612.0,1074816.0,640740.0
1477972900.0,1084500.0,1083672.0,584820.0
1477972910.0,1072776.0,1093770.0,579900.0
1477972920.0,1078524.0,1115316.0,581640.0
1477972930.0,1064268.0,1062558.0,566700.0
1477972940.0,1069020.0,1050516.0,566520.0
1477972950.0,1067232.0,1072818.0,563040.0
1477972960.0,1047660.0,1048302.0,560940.0
1477972970.0,1033416.0,1049976.0,556740.0
1477972980.0,1040652.0,1055484.0,562020.0
1477972990.0,1046232.0,1055268.0,568320.0
1477973000.0,1034892.0,1037826.0,585600.0
1477973010.0,1032468.0,1036476.0,596280.0
1477973020.0,1020408.0,960984.0,625800.0
1477973030.0,1024752.0,970812.0,617520.0
1477973040.0,1035084.0,974484.0,619260.0
1477973050.0,1042248.0,999702.0,616860.0
1477973060.0,1045896.0,998568.0,611520.0
1477973070.0,1046184.0,993384.0,619740.0
1477973080.0,1032996.0,982692.0,624300.0
1477973090.0,1016076.0,968166.0,613200.0
1477973100.0,1010676.0,980316.0,618420.0
1477973110.0,1014552.0,1028700.0,608580.0
1477973120.0,1035768.0,1028376.0,621060.0
1477973130.0,1038312.0,1041714.0,606900.0
1477973140.0,1046400.0,998676.0,606840.0
1477973150.0,1033116.0,1050840.0,605100.0
1477973160.0,1025748.0,1040742.0,569820.0
1477973170.0,1042512.0,1006344.0,562440.0
1477973180.0,1034808.0,1004400.0,550560.0
1477973190.0,1038912.0,1015254.0,545280.0
1477973200.0,1045200.0,993276.0,528540.0
1477973210.0,1042080.0,991602.0,544380.0
1477973220.0,1033656.0,990900.0,539220.0
1477973230.0,1045980.0,993438.0,524640.0
1477973240.0,1044048.0,1028862.0,518340.0
1477973250.0,1043004.0,1034586.0,501120.0
1477973260.0,1042068.0,1074762.0,477840.0
1477973270.0,1076088.0,1077408.0,513300.0
1477973280.0,1095816.0,1076274.0,518760.0
1477973290.0,1104552.0,1070766.0,543540.0
1477973300.0,1105944.0,1036584.0,541740.0
1477973310.0,1110972.0,1046088.0,521460.0
1477973320.0,1092972.0,1035288.0,526020.0
1477973330.0,1094364.0,1080756.0,533640.0
1477973340.0,1097628.0,1075032.0,517440.0
1477973350.0,1070088.0,1072980.0,487920.0
1477973360.0,1079496.0,1081620.0,463140.0
1477973370.0,1078128.0,1083780.0,458580.0
1477973380.0,1088640.0,1079082.0,457020.0
1477973390.0,1073832.0,1081512.0,453720.0
1477973400.0,1062816.0,1081944.0,451740.0
1477973410.0,1074648.0,1103544.0,407580.0
1477973420.0,1073424.0,1108890.0,396900.0
1477973430.0,1073184.0,1111050.0,394140.0
1477973440.0,1095828.0,1100412.0,399420.0
1477973450.0,1095984.0,1120176.0,398280.0
1477973460.0,1100352.0,1130976.0,398880.0
1477973470.0,1078872.0,979884.0,419460.0
1477973480.0,1071564.0,963792.0,426540.0
1477973490.0,1072812.0,944568.0,428280.0
1477973500.0,1063692.0,922050.0,443340.0
1477973510.0,1045428.0,913086.0,451620.0
1477973520.0,1062552.0,923724.0,456420.0
1477973530.0,1030020.0,877230.0,439140.0
1477973540.0,1020264.0,877932.0,440700.0
1477973550.0,1017228.0,877932.0,405240.0
1477973560.0,1000992.0,811782.0,397020.0
1477973570.0,1002444.0,809730.0,413340.0
1477973580.0,993132.0,808434.0,392760.0
1477973590.0,996024.0,804708.0,388260.0
1477973600.0,991284.0,764802.0,371460.0
1477973610.0,978816.0,762210.0,372480.0
1477973620.0,977220.0,755460.0,372720.0
1477973630.0,968100.0,697302.0,373920.0
1477973640.0,953640.0,689958.0,410640.0
1477973650.0,952872.0,716634.0,421800.0
1477973660.0,962316.0,772956.0,432000.0
1477973670.0,948156.0,772956.0,436680.0
1477973680.0,936624.0,770796.0,431400.0
1477973690.0,918000.0,775332.0,435720.0
1477973700.0,906816.0,758862.0,427440.0
1477973710.0,907968.0,788292.0,394980.0
1477973720.0,893940.0,791424.0,473040.0
1477973730.0,898176.0,783864.0,489540.0
1477973740.0,903732.0,787212.0,491340.0
1477973750.0,902904.0,768906.0,495960.0
1477973760.0,907152.0,768798.0,502560.0
1477973770.0,881388.0,753354.0,503160.0
1477973780.0,885420.0,713178.0,498360.0
1477973790.0,899220.0,707832.0,535980.0
1477973800.0,890268.0,726840.0,531900.0
1477973810.0,872916.0,736020.0,539820.0
1477973820.0,863400.0,730296.0,544620.0
1477973830.0,870948.0,726462.0,539160.0
1477973840.0,873168.0,727650.0,559140.0
1477973850.0,859296.0,770310.0,557400.0
1477973860.0,839784.0,783540.0,573720.0
1477973870.0,840600.0,784404.0,561240.0
1477973880.0,823860.0,808272.0,556920.0
1477973890.0,826704.0,813942.0,551700.0
1477973900.0,834744.0,845964.0,547140.0
1477973910.0,856416.0,924804.0,552480.0
1477973920.0,852228.0,908280.0,551880.0
1477973930.0,854388.0,893646.0,536820.0
1477973940.0,872784.0,894186.0,570000.0
1477973950.0,868260.0,938952.0,532380.0
1477973960.0,856512.0,915192.0,544620.0
1477973970.0,867252.0,928476.0,544920.0
1477973980.0,873372.0,956826.0,543180.0
1477973990.0,880056.0,974808.0,544500.0
1477974000.0,884028.0,970272.0,543480.0
1477974010.0,880872.0,985176.0,541920.0
1477974020.0,872796.0,944082.0,526080.0
1477974030.0,849768.0,943704.0,536580.0
1477974040.0,844812.0,920808.0,535260.0
1477974050.0,851880.0,924696.0,578520.0
1477974060.0,818940.0,921834.0,566280.0
1477974070.0,816708.0,888570.0,561480.0
1477974080.0,801240.0,840186.0,565440.0
1477974090.0,779688.0,816804.0,571740.0
1477974100.0,789768.0,867672.0,564660.0
1477974110.0,781524.0,865512.0,557040.0
1477974120.0,777792.0,834732.0,546540.0
1477974130.0,784032.0,843534.0,541860.0
1477974140.0,812400.0,801090.0,541260.0
1477974150.0,803820.0,804654.0,543180.0
1477974160.0,803256.0,802332.0,576000.0
1477974170.0,809328.0,821502.0,576060.0
1477974180.0,813948.0,820962.0,577320.0
1477974190.0,799800.0,813888.0,588600.0
1477974200.0,797292.0,807570.0,595080.0
1477974210.0,805548.0,822636.0,588480.0
1477974220.0,799308.0,823392.0,600480.0
1477974230.0,803760.0,811242.0,603300.0
1477974240.0,805212.0,829494.0,606360.0
1477974250.0,803676.0,826956.0,612240.0
1477974260.0,794016.0,865944.0,614100.0
1477974270.0,803532.0,911520.0,536040.0
1477974280.0,780756.0,877770.0,544740.0
1477974290.0,795816.0,915894.0,542940.0
1477974300.0,794004.0,905256.0,549060.0
1477974310.0,783228.0,912438.0,550320.0
1477974320.0,798132.0,918432.0,546360.0
1477974330.0,822204.0,898884.0,600420.0
1477974340.0,810264.0,896940.0,592500.0
1477974350.0,817152.0,888300.0,582300.0
1477974360.0,809316.0,908172.0,594720.0
1477974370.0,805308.0,914274.0,551460.0
1477974380.0,824880.0,923778.0,535140.0
1477974390.0,825816.0,912276.0,534900.0
1477974400.0,826800.0,920160.0,572400.0
1477974410.0,814200.0,938952.0,561240.0
1477974420.0,820320.0,940734.0,555900.0
1477974430.0,824892.0,941004.0,565680.0
1477974440.0,817608.0,939600.0,559560.0
1477974450.0,822324.0,945810.0,543060.0
1477974460.0,822360.0,932796.0,541860.0
1477974470.0,816636.0,951804.0,541560.0
1477974480.0,802776.0,947646.0,525240.0
1477974490.0,798396.0,937872.0,525720.0
1477974500.0,796728.0,946080.0,534240.0
1477974510.0,800484.0,937224.0,557520.0
1477974520.0,795900.0,932688.0,571440.0
1477974530.0,789156.0,929988.0,560160.0
1477974540.0,791904.0,920484.0,579840.0
1477974550.0,789888.0,915138.0,543120.0
1477974560.0,772896.0,924912.0,555120.0
1477974570.0,768048.0,907470.0,556620.0
1477974580.0,778044.0,923076.0,556980.0
1477974590.0,760428.0,891432.0,552360.0
1477974600.0,759072.0,910440.0,570060.0
1477974610.0,758472.0,902988.0,647520.0
1477974620.0,740544.0,912708.0,627540.0
1477974630.0,741900.0,911844.0,637320.0
1477974640.0,739356.0,902826.0,636060.0
1477974650.0,765204.0,901044.0,655440.0
1477974660.0,759012.0,907794.0,659820.0
1477974670.0,748008.0,915624.0,666540.0
1477974680.0,735516.0,870426.0,672120.0
1477974690.0,758592.0,918918.0,678120.0
1477974700.0,759252.0,915570.0,671820.0
1477974710.0,759444.0,915570.0,702660.0
1477974720.0,761556.0,886140.0,690240.0
1477974730.0,760788.0,908874.0,714000.0
1477974740.0,765540.0,908172.0,714480.0
1477974750.0,759564.0,865512.0,700560.0
1477974760.0,753276.0,844074.0,708420.0
1477974770.0,735816.0,891864.0,675240.0
1477974780.0,738876.0,894780.0,673320.0
1477974790.0,741852.0,875772.0,713940.0
1477974800.0,712560.0,828036.0,715980.0
1477974810.0,711420.0,828252.0,710100.0
1477974820.0,714540.0,834030.0,732600.0
1477974830.0,723528.0,810162.0,742200.0
1477974840.0,736128.0,783486.0,742140.0
1477974850.0,718536.0,791316.0,744420.0
1477974860.0,711660.0,795582.0,742560.0
1477974870.0,715440.0,839916.0,688500.0
1477974880.0,736344.0,911952.0,657660.0
1477974890.0,730704.0,919350.0,649800.0
1477974900.0,738912.0,926532.0,648300.0
1477974910.0,730992.0,926640.0,652080.0
1477974920.0,716460.0,928584.0,645600.0
1477974930.0,717324.0,918594.0,633600.0
1477974940.0,719316.0,934146.0,600780.0
1477974950.0,721008.0,904554.0,601020.0
1477974960.0,720276.0,894996.0,649320.0
1477974970.0,714780.0,909144.0,665340.0
1477974980.0,709584.0,872100.0,645960.0
1477974990.0,708444.0,905256.0,644700.0
1477975000.0,726396.0,905148.0,646500.0
1477975010.0,723912.0,905148.0,642120.0
1477975020.0,722904.0,904122.0,642540.0
1477975030.0,724944.0,911844.0,650760.0
1477975040.0,718872.0,918864.0,654120.0
1477975050.0,710184.0,911304.0,616620.0
1477975060.0,712020.0,913032.0,624840.0
1477975070.0,699948.0,857466.0,631920.0
1477975080.0,707172.0,864972.0,635640.0
1477975090.0,709020.0,865728.0,638880.0
1477975100.0,716004.0,865944.0,639000.0
1477975110.0,695976.0,853146.0,636180.0
1477975120.0,705336.0,851202.0,634140.0
1477975130.0,713640.0,891054.0,636600.0
1477975140.0,707988.0,862812.0,636840.0
1477975150.0,710616.0,865350.0,559380.0
1477975160.0,706980.0,897102.0,550680.0
1477975170.0,706812.0,883494.0,550200.0
1477975180.0,694380.0,820314.0,552480.0
1477975190.0,688488.0,812538.0,552660.0
1477975200.0,694032.0,819288.0,558840.0
1477975210.0,707040.0,870534.0,555780.0
1477975220.0,720864.0,883818.0,538080.0
1477975230.0,724404.0,894834.0,514800.0
1477975240.0,735000.0,895968.0,514380.0
1477975250.0,731340.0,897318.0,513900.0
1477975260.0,736956.0,889596.0,510180.0
1477975270.0,729792.0,881766.0,543780.0
1477975280.0,751932.0,990360.0,594720.0
1477975290.0,754260.0,980964.0,584940.0
1477975300.0,754152.0,980964.0,585660.0
1477975310.0,756492.0,972702.0,573660.0
1477975320.0,755712.0,960660.0,581460.0
1477975330.0,771528.0,937656.0,572940.0
1477975340.0,790356.0,954720.0,577500.0
1477975350.0,781176.0,943164.0,633540.0
1477975360.0,784056.0,940572.0,642120.0
1477975370.0,804372.0,940572.0,635400.0
1477975380.0,810948.0,946512.0,648780.0
1477975390.0,810732.0,939330.0,649020.0
1477975400.0,810852.0,933984.0,646740.0
1477975410.0,814404.0,944514.0,649920.0
1477975420.0,812520.0,930852.0,678780.0
1477975430.0,804132.0,922320.0,627840.0
1477975440.0,789528.0,900666.0,629880.0
1477975450.0,785652.0,888408.0,688680.0
1477975460.0,784008.0,890298.0,716580.0
1477975470.0,778644.0,865458.0,722580.0
1477975480.0,784668.0,900666.0,721860.0
1477975490.0,780024.0,911412.0,702180.0
1477975500.0,793164.0,904662.0,696180.0
1477975510.0,807168.0,912492.0,697020.0
1477975520.0,826668.0,903852.0,687420.0
1477975530.0,839640.0,871452.0,758220.0
1477975540.0,827976.0,861732.0,729360.0
1477975550.0,831624.0,866268.0,744720.0
1477975560.0,842736.0,874044.0,744360.0
1477975570.0,843312.0,873288.0,767220.0
1477975580.0,841860.0,864972.0,757440.0
1477975590.0,845808.0,864594.0,765540.0
1477975600.0,865116.0,820746.0,762300.0
1477975610.0,870084.0,803088.0,765480.0
1477975620.0,859572.0,805518.0,768660.0
1477975630.0,873888.0,823230.0,766860.0
1477975640.0,887976.0,845478.0,773520.0
1477975650.0,881064.0,825012.0,775560.0
1477975660.0,899868.0,846612.0,769980.0
1477975670.0,903660.0,852552.0,774360.0
1477975680.0,904920.0,865566.0,733740.0
1477975690.0,925416.0,910548.0,677700.0
1477975700.0,945588.0,974052.0,681000.0
1477975710.0,934176.0,968220.0,672780.0
1477975720.0,931296.0,969138.0,691200.0
1477975730.0,926652.0,988308.0,657600.0
1477975740.0,929016.0,1019628.0,733140.0
1477975750.0,921516.0,1032534.0,717120.0
1477975760.0,894540.0,895644.0,731700.0
1477975770.0,906576.0,900558.0,734160.0
1477975780.0,892116.0,897912.0,735720.0
1477975790.0,895992.0,882576.0,743100.0
1477975800.0,902724.0,892836.0,734880.0
1477975810.0,905124.0,931500.0,750240.0
1477975820.0,905388.0,900720.0,752760.0
1477975830.0,920664.0,877716.0,825780.0
1477975840.0,914256.0,880578.0,817680.0
1477975850.0,924660.0,879498.0,822300.0
1477975860.0,949104.0,887760.0,826080.0
1477975870.0,946956.0,872424.0,826140.0
1477975880.0,979956.0,864540.0,836820.0
1477975890.0,987096.0,875934.0,788520.0
1477975900.0,967920.0,877932.0,805920.0
1477975910.0,968604.0,878688.0,820440.0
1477975920.0,965268.0,936198.0,823020.0
1477975930.0,980640.0,923292.0,829140.0
1477975940.0,979452.0,935118.0,827100.0
1477975950.0,978348.0,891378.0,811740.0
1477975960.0,985476.0,888084.0,832140.0
1477975970.0,979236.0,852984.0,828960.0
1477975980.0,988332.0,914382.0,821160.0
1477975990.0,979212.0,913680.0,817380.0
1477976000.0,994812.0,912924.0,815100.0
1477976010.0,1030548.0,919296.0,806520.0
1477976020.0,1033788.0,916542.0,806280.0
1477976030.0,1018104.0,914490.0,799620.0
1477976040.0,1011300.0,898884.0,796260.0
1477976050.0,1004508.0,899640.0,830280.0
1477976060.0,1011408.0,899964.0,830040.0
1477976070.0,993912.0,900882.0,833220.0
1477976080.0,1022940.0,901422.0,846000.0
1477976090.0,1027104.0,895428.0,845940.0
1477976100.0,1040976.0,887220.0,856980.0
1477976110.0,1056528.0,902340.0,850860.0
1477976120.0,1059768.0,907578.0,827100.0
1477976130.0,1075056.0,905850.0,825060.0
1477976140.0,1086396.0,906930.0,791040.0
1477976150.0,1097388.0,906174.0,798120.0
1477976160.0,1099524.0,899424.0,791040.0
1477976170.0,1093416.0,908496.0,812340.0
1477976180.0,1091760.0,926262.0,809880.0
1477976190.0,1103400.0,928044.0,817740.0
1477976200.0,1100136.0,919944.0,813960.0
1477976210.0,1106088.0,922104.0,791100.0
1477976220.0,1123812.0,956286.0,791160.0
1477976230.0,1170888.0,1106190.0,778380.0
1477976240.0,1170780.0,1119312.0,705360.0
1477976250.0,1164588.0,1118988.0,768300.0
1477976260.0,1168968.0,1147662.0,773220.0
1477976270.0,1174488.0,1146150.0,750720.0
1477976280.0,1175820.0,1130274.0,764700.0
1477976290.0,1216164.0,1201554.0,813060.0
1477976300.0,1226412.0,1225962.0,821100.0
1477976310.0,1272636.0,1255662.0,886500.0
1477976320.0,1266840.0,1256796.0,827700.0
1477976330.0,1247496.0,1269702.0,859320.0
1477976340.0,1257360.0,1274562.0,917340.0
1477976350.0,1281840.0,1279800.0,923700.0
1477976360.0,1291788.0,1274940.0,942060.0
1477976370.0,1297836.0,1287792.0,942120.0
1477976380.0,1294308.0,1284444.0,876720.0
1477976390.0,1311516.0,1284984.0,869340.0
1477976400.0,1316904.0,1282068.0,869220.0
1477976410.0,1302744.0,1300374.0,876240.0
1477976420.0,1284108.0,1396656.0,871680.0
1477976430.0,1265076.0,1409778.0,853320.0
1477976440.0,1262172.0,1371870.0,842280.0
1477976450.0,1267536.0,1385100.0,877560.0
1477976460.0,1265832.0,1353186.0,849660.0
1477976470.0,1228860.0,1314846.0,843660.0
1477976480.0,1218048.0,1318248.0,823260.0
1477976490.0,1201284.0,1324458.0,760320.0
1477976500.0,1222308.0,1382994.0,760080.0
1477976510.0,1240884.0,1396494.0,764880.0
1477976520.0,1224108.0,1333584.0,764820.0
1477976530.0,1218864.0,1314576.0,751440.0
1477976540.0,1209372.0,1318464.0,803460.0
1477976550.0,1201572.0,1319652.0,812640.0
1477976560.0,1179948.0,1325376.0,812580.0
1477976570.0,1184928.0,1317114.0,806400.0
1477976580.0,1187148.0,1326348.0,791820.0
1477976590.0,1169520.0,1231254.0,797160.0
1477976600.0,1160280.0,1176876.0,796980.0
1477976610.0,1158300.0,1176282.0,810120.0
1477976620.0,1161816.0,1174230.0,826680.0
1477976630.0,1157232.0,1167534.0,811320.0
1477976640.0,1161108.0,1168182.0,814740.0
1477976650.0,1174548.0,1165806.0,813900.0
1477976660.0,1161264.0,1124442.0,814140.0
1477976670.0,1138176.0,1099062.0,831060.0
1477976680.0,1122624.0,1079946.0,823200.0
1477976690.0,1104264.0,1087128.0,820680.0
1477976700.0,1111908.0,1082106.0,816060.0
1477976710.0,1114140.0,1083294.0,740520.0
1477976720.0,1095744.0,1051326.0,754200.0
1477976730.0,1091784.0,1078812.0,756360.0
1477976740.0,1096080.0,1131084.0,788400.0
1477976750.0,1085604.0,1137834.0,785220.0
1477976760.0,1073712.0,1126494.0,714420.0
1477976770.0,1036536.0,1058616.0,709080.0
1477976780.0,1046964.0,1068390.0,706620.0
1477976790.0,1024512.0,1076652.0,705060.0
1477976800.0,1027224.0,1074654.0,704820.0
1477976810.0,1014708.0,1044198.0,706140.0
1477976820.0,1013040.0,1069254.0,696960.0
1477976830.0,1017864.0,1059480.0,693780.0
1477976840.0,1015620.0,1066986.0,703680.0
1477976850.0,1019088.0,1072548.0,685260.0
1477976860.0,1009380.0,1066770.0,670740.0
1477976870.0,1006092.0,1060776.0,669420.0
1477976880.0,985584.0,1062990.0,672060.0
1477976890.0,989784.0,1057752.0,672480.0
1477976900.0,985308.0,1052136.0,680700.0
1477976910.0,978228.0,1032912.0,688620.0
1477976920.0,999012.0,1007856.0,689400.0
1477976930.0,991176.0,1000026.0,686820.0
1477976940.0,1000644.0,1001484.0,678900.0
1477976950.0,1007124.0,997488.0,620880.0
1477976960.0,1002864.0,987984.0,617580.0
1477976970.0,997476.0,974484.0,612660.0
1477976980.0,1000584.0,965412.0,604440.0
1477976990.0,998220.0,964062.0,597360.0
1477977000.0,1001100.0,950724.0,628080.0
